Gene Symbol,Gene ID,Interaction Count,Organism Count
ADAP1,11033,1,1
ADARB1,104,1,1
ADCK1,57143,1,1
ADCK2,90956,1,1
ADCK5,203054,1,1
ADD1,118,1,1
ADD3,120,1,1
ADGRA2,25960,1,1
ADGRD1,283383,1,1
ADGRE1,2015,1,1
ADGRE3,84658,1,1
ADGRF4,221393,1,1
ADH1,11522,1,1
ADH1B,125,1,1
ADH6A,69117,1,1
ADIPOQ,9370,1,1
ADIPOR2,79602,1,1
ADNP,23394,1,1
ADO,84890,1,1
ADPGK,83440,1,1
ADRA1B,147,1,1
ADRA2B,151,1,1
ADRA2C,152,1,1
ADRM1,11047,1,1
AEBP1,165,1,1
AFAP1L1,134265,1,1
AFAP1L2,84632,1,1
AFF3,3899,1,1
AFG3L1,114896,1,1
AGAP1,116987,1,1
AGAP3,116988,1,1
AGBL3,340351,1,1
AGBL5,60509,1,1
AGMAT,79814,1,1
AGPAT2,10555,1,1
AGPAT5,55326,1,1
AGPS,8540,1,1
AGR1,335309,1,1
AGR2,10551,1,1
AGTPBP1,23287,1,1
AGTR1,185,1,1
AGXT,189,1,1
AHCTF1,25909,1,1
AHCY,191,1,1
AHDC1,27245,1,1
AHR2,30517,1,1
AHSA1B,321945,1,1
AHSG,197,1,1
AHSG2,567406,1,1
AIF1,199,1,1
AIFM1,9131,1,1
AIFM4,791218,1,1
AIMP1,9255,1,1
AIMP2,7965,1,1
AIPL1,23746,1,1
AK1,203,1,1
AK3,50808,1,1
AK9,221264,1,1
AKAP1,8165,1,1
AKAP12,9590,1,1
AKAP13,11214,1,1
AKAP3,10566,1,1
AKAP5,9495,1,1
AKAP8L,26993,1,1
AKNAD1,254268,1,1
AKR1B1-PS1,298931,1,1
AKR1B8-PS1,294101,1,1
AKR1C1,1645,1,1
AKR1C12L1,498790,1,1
AKR1CL,70861,1,1
AKR1D1,6718,1,1
AKR1E2,83592,1,1
AKT1S1,84335,1,1
AKTIP,64400,1,1
ALAS1,211,1,1
ALAS2,212,1,1
ALCAM,214,1,1
ALDH18A1,5832,1,1
ALDH1A2,8854,1,1
ALDH1A7,26358,1,1
ALDH1B1,219,1,1
ALDH1L2,160428,1,1
ALDH3A2,224,1,1
ALDOART1,353204,1,1
ALG10,84920,1,1
ALG5,29880,1,1
ALOX12,239,1,1
ALOX15,246,1,1
ALOX15B,247,1,1
ALPHATUB84B,40848,1,1
ALPK2,115701,1,1
ALX1,8092,1,1
ALX3,257,1,1
AMACR,23600,1,1
AMBP,259,1,1
AMDHD2,51005,1,1
AMH,268,1,1
AMIGO2,347902,1,1
AMIGO3,386724,1,1
AMN,81693,1,1
AMPD2,271,1,1
AMZ1,155185,1,1
ANAPC7,51434,1,1
ANK3,288,1,1
ANKDD1A,348094,1,1
ANKH,56172,1,1
ANKK1,255239,1,1
ANKRD1,27063,1,1
ANKRD11,29123,1,1
ANKRD13A,88455,1,1
ANKRD17,26057,1,1
ANKRD20A12P,100874392,1,1
ANKRD20A8P,729171,1,1
ANKRD22,118932,1,1
ANKRD54,129138,1,1
ANKRD6,22881,1,1
ANKS1A,23294,1,1
ANKS4B,257629,1,1
ANLN,54443,1,1
ANO10,55129,1,1
ANO2,57101,1,1
ANOS1,3730,1,1
ANP32E,81611,1,1
ANXA1,301,1,1
ANXA2A,325557,1,1
ANXA2R,389289,1,1
ANXA3,306,1,1
ANXA4,307,1,1
ANXA6,309,1,1
ANXA9,8416,1,1
AOC3,8639,1,1
AOX1,316,1,1
AOX6,570457,1,1
AP1AR,55435,1,1
AP1B1,162,1,1
AP1M1,8907,1,1
AP1S1,1174,1,1
AP2B1,163,1,1
AP2M1A,321051,1,1
AP3D1,8943,1,1
AP5B1,91056,1,1
AP5S1,55317,1,1
APAF1,317,1,1
APBA2,321,1,1
APBB1,322,1,1
APBB2,323,1,1
APC,324,1,1
APH1B,83464,1,1
API5,8539,1,1
APMAP,57136,1,1
APOA2,336,1,1
APOA5,116519,1,1
APOB,338,1,1
APOBEC3D,140564,1,1
APOBEC3F,200316,1,1
APOBR,55911,1,1
APOC1,341,1,1
APOC2,344,1,1
APOD,347,1,1
APOL9A,223672,1,1
APOLD1,81575,1,1
APOM,55937,1,1
AQP9,366,1,1
ARAF,369,1,1
AR-ALPHA,100135788,1,1
ARAP1,116985,1,1
ARAP2,116984,1,1
ARF3,377,1,1
ARFGAP2,84364,1,1
ARFGAP3,26286,1,1
ARFGEF2,10564,1,1
ARFIP1,27236,1,1
ARHGAP1,392,1,1
ARHGAP10,79658,1,1
ARHGAP15,55843,1,1
ARHGAP18,93663,1,1
ARHGAP20L1,295483,1,1
ARHGAP22,58504,1,1
ARHGAP24,83478,1,1
ARHGAP27,201176,1,1
ARHGAP29,9411,1,1
ARHGAP4,393,1,1
ARHGAP42,143872,1,1
ARHGAP42P3,266698,1,1
ARHGAP5,394,1,1
ARHGAP9,64333,1,1
ARHGDIB,397,1,1
ARHGEF11,9826,1,1
ARHGEF18,23370,1,1
ARHGEF2,9181,1,1
ARHGEF26,26084,1,1
ARHGEF3,50650,1,1
ARHGEF37,389337,1,1
ARHGEF4,50649,1,1
ARHGEF6,9459,1,1
ARHGEF7,8874,1,1
ARID3A,1820,1,1
ARID3B,10620,1,1
ARL10,285598,1,1
ARL11,115761,1,1
ARL4A,10124,1,1
ARL4AB,338267,1,1
ARL6IP1,23204,1,1
ARL6IP5,10550,1,1
ARMC6,93436,1,1
ARMCX1,51309,1,1
ARMCX2,9823,1,1
ARNT2,9915,1,1
ARPC1B,10095,1,1
ARPC5L,81873,1,1
ARPP21,10777,1,1
ARR1,35078,1,1
ARRB1,408,1,1
ARRDC3,57561,1,1
ARRDC4,91947,1,1
ARSD,414,1,1
ARSJ,79642,1,1
ARSL,415,1,1
ART4,420,1,1
ARV1,64801,1,1
ASAH1,427,1,1
ASB1,51665,1,1
ASB6,140459,1,1
ASCC3,10973,1,1
ASF1A,25842,1,1
ASF1B,55723,1,1
ASGR1,432,1,1
ASH1L,55870,1,1
ASIC1,41,1,1
ASIC2,40,1,1
ASIC4,55515,1,1
ASL,435,1,1
ASMTL,8623,1,1
ATAD1,84896,1,1
ATAD2,29028,1,1
ATE1,11101,1,1
ATF2,1386,1,1
ATF6B,1388,1,1
ATF7,11016,1,1
ATG12,9140,1,1
ATG16L1,55054,1,1
ATG3,64422,1,1
ATG9B,285973,1,1
ATL1,51062,1,1
ATN1,1822,1,1
ATP11A,23250,1,1
ATP13A3,79572,1,1
ATP13A4,84239,1,1
ATP1A1,476,1,1
ATP1B2,482,1,1
ATP2A1,487,1,1
ATP2A2,488,1,1
ATP2B3,492,1,1
ATP2B4,493,1,1
ATP5F1A,498,1,1
ATP5F1B,506,1,1
ATP5F1C,509,1,1
ATP5MC3,518,1,1
ATP5MF,9551,1,1
ATP5PB,515,1,1
ATP6AP1L,92270,1,1
ATP6AP2,10159,1,1
ATP6V0A2,23545,1,1
ATP6V0C,527,1,1
ATP6V0D1,9114,1,1
ATP6V0D2,245972,1,1
ATP6V0E2,155066,1,1
ATP6V1B1,525,1,1
ATP6V1C1,528,1,1
ATP6V1C2,245973,1,1
ATP7B,540,1,1
ATP9A,10079,1,1
ATP9B,374868,1,1
ATPSYNBETA,43829,1,1
ATR,545,1,1
ATRN,8455,1,1
ATXN1,6310,1,1
ATXN2L,11273,1,1
ATXN7L1,222255,1,1
AUTS2,26053,1,1
AVL9,23080,1,1
AVPR2,554,1,1
AWAT1,158833,1,1
AXDND1,126859,1,1
AXL,558,1,1
B3GALT6,126792,1,1
B3GNT2L,797513,1,1
B3GNT3,10331,1,1
B3GNT5,84002,1,1
B3GNT7,93010,1,1
B4GALNT1,2583,1,1
B4GALT2,8704,1,1
BAALC,79870,1,1
BAG1,573,1,1
BAG3,9531,1,1
BAIAP2,10458,1,1
BAIAP2L1,55971,1,1
BAMBIB,431736,1,1
BANF1,8815,1,1
BAP1,8314,1,1
BAZ2A,11176,1,1
BBIP1,92482,1,1
BBLN,79095,1,1
BBS1,582,1,1
BBS4,585,1,1
BBS5,129880,1,1
BBX,56987,1,1
BCAP29,55973,1,1
BCAS3,54828,1,1
BCHE,590,1,1
BCL10,8915,1,1
BCL2A1D,12047,1,1
BCL2L13,23786,1,1
BCL2L14,79370,1,1
BCL2L15,440603,1,1
BCL2L2,599,1,1
BCL6,604,1,1
BCL7C,9274,1,1
BCL9,607,1,1
BCO1,53630,1,1
BCS1L,617,1,1
BDKRB2,624,1,1
BDNF,627,1,1
BEAN1,146227,1,1
BEND2,139105,1,1
BEND6,221336,1,1
BEX1,55859,1,1
BHLHA15,168620,1,1
BHLHE22,27319,1,1
BHMT,635,1,1
BICDL1,92558,1,1
BICDL2,146439,1,1
BIN1,274,1,1
BIRC2,329,1,1
BLM,641,1,1
BLOC1S1,2647,1,1
BMF,90427,1,1
BMI1,648,1,1
BMP3,651,1,1
BMP4,652,1,1
BMP7,655,1,1
BMPER,168667,1,1
BMYC,107771,1,1
BNC1,646,1,1
BOC,91653,1,1
BOK,666,1,1
BORCS8,729991,1,1
BPHL,670,1,1
BPIFA1,51297,1,1
BPNT1,10380,1,1
BRAF,673,1,1
BRD1,23774,1,1
BRD2,6046,1,1
BRD8,10902,1,1
BRF1,2972,1,1
BRINP2,57795,1,1
BRIP1,83990,1,1
BRMS1L,84312,1,1
BSN,8927,1,1
BTBD1,53339,1,1
BTBD19,149478,1,1
BTBD3,22903,1,1
BTBD8,284697,1,1
BTN3A1,11119,1,1
BTNL2,56244,1,1
BTNL9,153579,1,1
BTRC,8945,1,1
BUD13,84811,1,1
BUD23,114049,1,1
BZW1,9689,1,1
C10ORF67,256815,1,1
C11ORF21,29125,1,1
C11ORF52,91894,1,1
C14ORF132,56967,1,1
C14ORF93,60686,1,1
C16ORF54,283897,1,1
C17ORF100,388327,1,1
C17ORF58,284018,1,1
C19ORF18,147685,1,1
C19ORF33,64073,1,1
C1GALT1C1,29071,1,1
C1ORF162,128346,1,1
C1ORF198,84886,1,1
C1ORF210,149466,1,1
C1QA,712,1,1
C1QBP,708,1,1
C1QL4,338761,1,1
C1QTNF7,114905,1,1
C1RL-AS1,283314,1,1
C2CD2,25966,1,1
C2CD2L,9854,1,1
C2CD5,9847,1,1
C2H5ORF22,310158,1,1
C2ORF42,54980,1,1
C3H11ORF96,499839,1,1
C3ORF52,79669,1,1
C3ORF70,285382,1,1
C4A,720,1,1
C4B,721,1,1
C4BPB,725,1,1
C4ORF46,201725,1,1
C6,729,1,1
C6ORF132,647024,1,1
C6ORF163,206412,1,1
C6ORF47,57827,1,1
C8G,733,1,1
C8ORF34,116328,1,1
C8ORF48,157773,1,1
CA13,377677,1,1
CA6,765,1,1
CACNA1G,8913,1,1
CACNB2,783,1,1
CAD,790,1,1
CADM1,23705,1,1
CALCOCO1B,386968,1,1
CALHM2,51063,1,1
CALM1,801,1,1
CALM2,805,1,1
CALR3B,321315,1,1
CALY,50632,1,1
CAMK1G,57172,1,1
CAMK2B,816,1,1
CAMK2D,817,1,1
CAMK2G,818,1,1
CAMK2N1,55450,1,1
CAMSAP3,57662,1,1
CAND1,55832,1,1
CANT1,124583,1,1
CAPG,822,1,1
CAPN1,823,1,1
CAPN2,824,1,1
CAPN5,726,1,1
CAPN8,388743,1,1
CAPN9,10753,1,1
CAPRIN1,4076,1,1
CAPRIN2,65981,1,1
CAPZA1,829,1,1
CAR1,12346,1,1
CAR14,23831,1,1
CAR3,12350,1,1
CAR5A,12352,1,1
CARD16,114769,1,1
CARD6,84674,1,1
CARD8-AS1,100505812,1,1
CARS1,833,1,1
CASK,8573,1,1
CASKIN1,57524,1,1
CASKIN2,57513,1,1
CASP10,843,1,1
CASP2,835,1,1
CASP6,839,1,1
CASPB,259303,1,1
CASZ1,54897,1,1
CAV,42881,1,1
CAV3,859,1,1
CBFA2T2,9139,1,1
CBFA2T3,863,1,1
CBLL1,79872,1,1
CBLN13,100144567,1,1
CBLN2,147381,1,1
CBR2,12409,1,1
CBR3-AS1,100506428,1,1
CBR-GRSP-2,8576710,1,1
CBS,875,1,1
CBX1,10951,1,1
CBX5,23468,1,1
CBX6,23466,1,1
CBY2,220082,1,1
CC2D1A,54862,1,1
CCDC102B,79839,1,1
CCDC136,64753,1,1
CCDC137,339230,1,1
CCDC160,347475,1,1
CCDC169,728591,1,1
CCDC171,203238,1,1
CCDC18,343099,1,1
CCDC181,57821,1,1
CCDC187,399693,1,1
CCDC191,57577,1,1
CCDC22,28952,1,1
CCDC3,83643,1,1
CCDC56,39320,1,1
CCDC68,80323,1,1
CCDC80,151887,1,1
CCDC85A,114800,1,1
CCDC91,55297,1,1
CCDC92,80212,1,1
CCHCR1,54535,1,1
CCL24,6369,1,1
CCL25,6370,1,1
CCL6,20305,1,1
CCM2L,140706,1,1
CCN2,1490,1,1
CCN5,8839,1,1
CCNC,892,1,1
CCNH,902,1,1
CCNI,10983,1,1
CCNK,8812,1,1
CCNL1,57018,1,1
CCP110,9738,1,1
CCPG1,9236,1,1
CCR10,2826,1,1
CCR4,1233,1,1
CCR9,10803,1,1
CCT2,10576,1,1
CCT5,22948,1,1
CD101,9398,1,1
CD109,135228,1,1
CD151,977,1,1
CD160,11126,1,1
CD177,57126,1,1
CD19,930,1,1
CD1B,910,1,1
CD1E,913,1,1
CD2,914,1,1
CD200R1,131450,1,1
CD209,30835,1,1
CD226,10666,1,1
CD24,100133941,1,1
CD244,51744,1,1
CD247,919,1,1
CD276,80381,1,1
CD28,940,1,1
CD300C2,140497,1,1
CD300LDL1,501740,1,1
CD300LE,360655,1,1
CD300LF,146722,1,1
CD300LG,146894,1,1
CD38,952,1,1
CD3D,915,1,1
CD3E,916,1,1
CD40LG,959,1,1
CD5,921,1,1
CD59,966,1,1
CD7,924,1,1
CD74,972,1,1
CD79A,973,1,1
CD81B,445280,1,1
CD82,3732,1,1
CD99,4267,1,1
CD9B,406737,1,1
CDC14A,8556,1,1
CDC23,8697,1,1
CDC25C,995,1,1
CDC27,996,1,1
CDC34,997,1,1
CDC37,11140,1,1
CDC37L1,55664,1,1
CDC42BPB,9578,1,1
CDC42BPG,55561,1,1
CDC42EP1,11135,1,1
CDC42EP3,10602,1,1
CDC42SE1,56882,1,1
CDC45,8318,1,1
CDCA8,55143,1,1
CDCP1,64866,1,1
CDH16,1014,1,1
CDH19,28513,1,1
CDH23,64072,1,1
CDH6,1004,1,1
CDH8,1006,1,1
CDK10,8558,1,1
CDK11B,984,1,1
CDK13,8621,1,1
CDK18,5129,1,1
CDK19,23097,1,1
CDK2,1017,1,1
CDK20,23552,1,1
CDK5,1020,1,1
CDK5R1,8851,1,1
CDK9,1025,1,1
CDKL1,8814,1,1
CDKL3,51265,1,1
CDKN2B,1030,1,1
CDKN2D,1032,1,1
CDO1,1036,1,1
CDS2,8760,1,1
CDYL2,124359,1,1
CEACAM10,26366,1,1
CEACAM20,125931,1,1
CEACAM5,1048,1,1
CEACAM6,4680,1,1
CEBPA,1050,1,1
CEBPG,1054,1,1
CELA1,1990,1,1
CELF2,10659,1,1
CELF4,56853,1,1
CELF5,60680,1,1
CELSR1,9620,1,1
CELSR2,1952,1,1
CEMIP,57214,1,1
CENPBD1P,92806,1,1
CENPE,1062,1,1
CENPF,1063,1,1
CENPK,64105,1,1
CENPN,55839,1,1
CENPV,201161,1,1
CENPW,387103,1,1
CEP55,55165,1,1
CEP68,23177,1,1
CEP89,84902,1,1
CEP95,90799,1,1
CEPT1,10390,1,1
CERCAM,51148,1,1
CERKL,375298,1,1
CERS1,10715,1,1
CES1,1066,1,1
CES2,8824,1,1
CES3,23491,1,1
CES4A,283848,1,1
CFAP119,90835,1,1
CFAP126,257177,1,1
CFAP20,29105,1,1
CFAP251,144406,1,1
CFAP44,55779,1,1
CFAP58,159686,1,1
CFAP69,79846,1,1
CFL2,1073,1,1
CHAC1,79094,1,1
CHAD,1101,1,1
CHCHD10,400916,1,1
CHCHD4,131474,1,1
CHD1L,9557,1,1
CHD4,1108,1,1
CHD5,26038,1,1
CHD6,84181,1,1
CHEK2,11200,1,1
CHGA,1113,1,1
CHGB,1114,1,1
CHKA,1119,1,1
CHMP1A,5119,1,1
CHN1,1123,1,1
CHODL,140578,1,1
CHP1,11261,1,1
CHP2,63928,1,1
CHRDL1,91851,1,1
CHRM1,1128,1,1
CHRM2,1129,1,1
CHRNA2,1135,1,1
CHRNA3,1136,1,1
CHRNA4,1137,1,1
CHRNA7,1139,1,1
CHRNB3,1142,1,1
CHRNB4,1143,1,1
CHRNG,1146,1,1
CHST1,8534,1,1
CHST2,9435,1,1
CHT10,3355116,1,1
CHTF8,54921,1,1
CIDEB,27141,1,1
CIRSR,9541,1,1
CISD1,55847,1,1
CISD2,493856,1,1
CIT,11113,1,1
CIZ1,25792,1,1
CKAP2,26586,1,1
CKB,1152,1,1
CKM,1158,1,1
CLCA2,9635,1,1
CLCA4,22802,1,1
CLCNKB,1188,1,1
CLDN1,9076,1,1
CLDN7,1366,1,1
CLDN7A,436612,1,1
CLDN7B,60635,1,1
CLDN9,9080,1,1
CLDNB,81581,1,1
CLDND,81583,1,1
CLDNF,81585,1,1
CLEC12B,387837,1,1
CLEC1B,51266,1,1
CLEC2G,70809,1,1
CLEC2L,154790,1,1
CLEC3B,7123,1,1
CLEC4C,170482,1,1
CLEC4D,338339,1,1
CLEC4F,165530,1,1
CLEC4G,339390,1,1
CLIC2,1193,1,1
CLIC5,53405,1,1
CLIC5B,405833,1,1
CLIP1,6249,1,1
CLIP2,7461,1,1
CLN3,1201,1,1
CLN5,1203,1,1
CLPP,8192,1,1
CLRN3,119467,1,1
CLSTN2,64084,1,1
CLTRN,57393,1,1
CLVS1,157807,1,1
CLYBL,171425,1,1
CMIP,80790,1,1
CMTR1,23070,1,1
CNDP2,55748,1,1
CNFN,84518,1,1
CNGB1,1258,1,1
CNIH4,29097,1,1
CNNM1,26507,1,1
CNOT6,57472,1,1
CNOT7,29883,1,1
CNPY3,10695,1,1
CNTNAP1,8506,1,1
CNTNAP3,79937,1,1
CNTNAP3P2,643827,1,1
COG2,22796,1,1
COG4,25839,1,1
COG7,91949,1,1
COL15A1,1306,1,1
COL18A1,80781,1,1
COL1A1A,337158,1,1
COL1A1B,325675,1,1
COL20A1,57642,1,1
COL2A1,1280,1,1
COL4A3,1285,1,1
COL5A2,1290,1,1
COL6A3,1293,1,1
COL6A6,131873,1,1
COL7A1,1294,1,1
COLGALT1,79709,1,1
COMMD3,23412,1,1
COMMD5,28991,1,1
COMMD9,29099,1,1
COMTD1,118881,1,1
COPB2,9276,1,1
COPG2IT1,53844,1,1
COPS4,51138,1,1
COPZ2,51226,1,1
COQ8A,56997,1,1
CORIN,10699,1,1
CORO,35596,1,1
CORO1B,57175,1,1
CORO1C,23603,1,1
CORO7,79585,1,1
COTL1,23406,1,1
COX15,1355,1,1
COX2,4513,1,1
COX3,4514,1,1
COX4I1,1327,1,1
COX4I2,84701,1,1
COX6A1,1337,1,1
COX7A1,1346,1,1
COX7C,1350,1,1
COX8B,12869,1,1
CPA5,93979,1,1
CPB1,1360,1,1
CPB2,1361,1,1
CPEB1,64506,1,1
CPEB2,132864,1,1
CPED1,79974,1,1
CPLANE1,65250,1,1
CPNE3,8895,1,1
CPNE5,57699,1,1
CPQ,10404,1,1
CPR78E,40408,1,1
CPR97EA,43258,1,1
CPSF3,51692,1,1
CPT1A,1374,1,1
CPT1C,126129,1,1
CPVL,54504,1,1
CRABP2,1382,1,1
CREB3L1,90993,1,1
CREB5,9586,1,1
CREBBP,1387,1,1
CRELD1,78987,1,1
CRH,1392,1,1
CRIM1,51232,1,1
CRIP1,1396,1,1
CRISPLD2,83716,1,1
CRK,1398,1,1
CRLF1,9244,1,1
CRLS1,54675,1,1
CRNKL1,51340,1,1
CRTAM,56253,1,1
CRTAP,10491,1,1
CRTC2,200186,1,1
CRY1,1407,1,1
CRYAB,1410,1,1
CRYBA1,1411,1,1
CRYBG3,131544,1,1
CSE1L,1434,1,1
CSF3R,1441,1,1
CSK,1445,1,1
CSN1S1,1446,1,1
CSNK1G2,1455,1,1
CSNK2A1,1457,1,1
CSNK2A3,283106,1,1
CSPG4,1464,1,1
CSRNP2,81566,1,1
CSRNP3,80034,1,1
CSRP2,1466,1,1
CST7,8530,1,1
CSTF1,1477,1,1
CSTF2T,23283,1,1
CTBP2,1488,1,1
CTCF,10664,1,1
CTIF,9811,1,1
CTLA4,1493,1,1
CTNNA3,29119,1,1
CTNNAL1,8727,1,1
CTNNB1,1499,1,1
CTPS1A,322089,1,1
CTR9,9646,1,1
CTRB1,1504,1,1
CTSA,5476,1,1
CTSD,1509,1,1
CTSJ,26898,1,1
CTSLP8,1518,1,1
CTSW,1521,1,1
CTTNBP2,83992,1,1
CTXN1,404217,1,1
CUEDC1,404093,1,1
CUL1,8454,1,1
CUL2,8453,1,1
CUL4B,8450,1,1
CWF19L1,55280,1,1
CWF19L2,143884,1,1
CXCL13,10563,1,1
CXCL14,9547,1,1
CXCR7,560908,1,1
CXXC5,51523,1,1
CYB5D1,124637,1,1
CYB5R3,1727,1,1
CYB5R4,51167,1,1
CYGB,114757,1,1
CYLD,1540,1,1
CYP11B3,353498,1,1
CYP19A1B,60640,1,1
CYP27B1,1594,1,1
CYP2B21,292728,1,1
CYP2B3,286953,1,1
CYP2B9,13094,1,1
CYP2C23,226143,1,1
CYP2D4,171522,1,1
CYP2E1,1571,1,1
CYP-34A9,181851,1,1
CYP3A4,1576,1,1
CYP4F12,66002,1,1
CYP4F8,11283,1,1
CYP4V2,285440,1,1
CYP4V2A,558851,1,1
CYP51,13121,1,1
CYP7A1,1581,1,1
CYS1,192668,1,1
CYTH4,27128,1,1
CYYR1,116159,1,1
DAB1,1600,1,1
DACT2,168002,1,1
DAF-16,172981,1,1
DAGLA,747,1,1
DAND5,199699,1,1
DAO.3,402994,1,1
DAP,1611,1,1
DAP3,7818,1,1
DAPK3,1613,1,1
DAPP1,27071,1,1
DARS1,1615,1,1
DARS2,55157,1,1
DAXX,1616,1,1
DAZAP2,9802,1,1
DBF4,10926,1,1
DBI,1622,1,1
DBNDD2,55861,1,1
DBT,1629,1,1
DCAF12L2,340578,1,1
DCAF13,25879,1,1
DCAF15,90379,1,1
DCAF6,55827,1,1
DCAF8,50717,1,1
DCANP1,140947,1,1
DCLK1,9201,1,1
DCLK2,166614,1,1
DCPH1,79624,1,1
DCST1,149095,1,1
DCSTAMP,81501,1,1
DCTN1,1639,1,1
DCTPP1,79077,1,1
DDAH2,23564,1,1
DDIAS,220042,1,1
DDO,8528,1,1
DDOST,1650,1,1
DDR1,780,1,1
DDRGK1,65992,1,1
DDX1,1653,1,1
DDX11L2,84771,1,1
DDX21,9188,1,1
DDX24,57062,1,1
DDX28,55794,1,1
DDX31,64794,1,1
DDX3X,1654,1,1
DDX4,54514,1,1
DDX47,51202,1,1
DDX5,1655,1,1
DEAF1,10522,1,1
DEFB4,56519,1,1
DEFB4A,1673,1,1
DEFB50,387334,1,1
DEGS1,8560,1,1
DEGS2,123099,1,1
DEK,7913,1,1
DENND10,404636,1,1
DENND1C,79958,1,1
DENND2A,27147,1,1
DENND3,22898,1,1
DENND4A,10260,1,1
DENND6B,414918,1,1
DENR,8562,1,1
DEPDC1B,55789,1,1
DEPDC7,91614,1,1
DERL3,91319,1,1
DESI1,27351,1,1
DFFA,1676,1,1
DGKA,1606,1,1
DGKH,160851,1,1
DGKI,9162,1,1
DHCR7,1717,1,1
DHDDS,79947,1,1
DHFR,1719,1,1
DHODH,1723,1,1
DHX32,55760,1,1
DHX35,60625,1,1
DHX58,79132,1,1
DIABLOA,393317,1,1
DIAPH1,1729,1,1
DIAPH2,1730,1,1
DIO1,1733,1,1
DIO2,1734,1,1
DIPK1B,138311,1,1
DIPK2A,205428,1,1
DIRAS3,9077,1,1
DIXDC1,85458,1,1
DKK2,27123,1,1
DLG5,9231,1,1
DLG5L17,367059,1,1
DLGAP4,22839,1,1
DLGAP5,9787,1,1
DLK1,8788,1,1
DLX1,1745,1,1
DLX6,1750,1,1
DMBT1,1755,1,1
DMD,1756,1,1
DMKN,93099,1,1
DMTN,2039,1,1
DMWD,1762,1,1
DNAAF1,123872,1,1
DNAAF9,25943,1,1
DNAH1,25981,1,1
DNAH11,8701,1,1
DNAH5,1767,1,1
DNAH9,1770,1,1
DNAI1,27019,1,1
DNAJA4,55466,1,1
DNAJB1B,327244,1,1
DNAJB4,11080,1,1
DNAJB5,25822,1,1
DNAJB9,4189,1,1
DNAJC1,64215,1,1
DNAL4,10126,1,1
DNALI1,7802,1,1
DNASE2,1777,1,1
DNER,92737,1,1
DNM2,1785,1,1
DNM3,26052,1,1
DNMBP,23268,1,1
DNPEP,23549,1,1
DOC2B,8447,1,1
DOCK2,1794,1,1
DOCK5,80005,1,1
DOK1,1796,1,1
DOK2,9046,1,1
DOK4,55715,1,1
DOK5,55816,1,1
DOT1L,84444,1,1
DPEP2,64174,1,1
DPEP3,64180,1,1
DPH2,1802,1,1
DPP6,1804,1,1
DPP8,54878,1,1
DPP9,91039,1,1
DPY19L1,23333,1,1
DPY19L2,283417,1,1
DPY19L2P1,554236,1,1
DPY19L2P2,349152,1,1
DPY19L3,147991,1,1
DPYS,1807,1,1
DRAIC,145837,1,1
DRC4,2622,1,1
DRD2,1813,1,1
DRD3,1814,1,1
DRD5,1816,1,1
DSC2L,560091,1,1
DSE,29940,1,1
DSN1,79980,1,1
DSTN,11034,1,1
DSTYK,25778,1,1
DTD1,92675,1,1
DTL,51514,1,1
DTNA,1837,1,1
DTNB,1838,1,1
DTWD1,56986,1,1
DTX2,113878,1,1
DUOX2,50506,1,1
DUOXA2,405753,1,1
DUSP15,128853,1,1
DUSP2,1844,1,1
DUSP22,56940,1,1
DUSP23,54935,1,1
DUSP26,78986,1,1
DUSP4,1846,1,1
DUSP6,1848,1,1
DUSP8,1850,1,1
DUXAP9,503638,1,1
DVL1,1855,1,1
E2F7,144455,1,1
E2F8,79733,1,1
EAR2,13587,1,1
EBF1,1879,1,1
EBF2,64641,1,1
EBNA1BP2,10969,1,1
EBP,10682,1,1
ECE1,1889,1,1
ECE2,9718,1,1
ECHDC1,55862,1,1
ECHDC2,55268,1,1
ECI1,1632,1,1
ECI2,10455,1,1
ECM1,1893,1,1
ECM2,1842,1,1
EDA,1896,1,1
EDC4,23644,1,1
EDEM1,9695,1,1
EDN2,1907,1,1
EDN3,1908,1,1
EEA1,8411,1,1
EEF1A2,1917,1,1
EEF2A.1,792182,1,1
EF-1A,100170099,1,1
EFCAB3,146779,1,1
EFCAB6,64800,1,1
EFCC1,79825,1,1
EFHB,151651,1,1
EFHD1,80303,1,1
EFNA5,1946,1,1
EFTUD2,9343,1,1
EGFL7,51162,1,1
EGFRA,378478,1,1
EGR2A,368241,1,1
EHBP1,23301,1,1
EHBP1L1,254102,1,1
EHF,26298,1,1
EI24,9538,1,1
EI2BG,100380535,1,1
EID1,23741,1,1
EIF1AX,1964,1,1
EIF1B,10289,1,1
EIF3D,8664,1,1
EIF3H,8667,1,1
EIF3S10,327515,1,1
EIF4A3,9775,1,1
EIF4E1C,550549,1,1
EIF4E3,317649,1,1
EIF4G1,1981,1,1
EIF6,3692,1,1
ELAC2,60528,1,1
ELAPOR1,57535,1,1
ELAVL1,1994,1,1
ELAVL2,1993,1,1
ELK1,2002,1,1
ELMO2,63916,1,1
ELMOD1,55531,1,1
ELOBL7,367176,1,1
ELOVL1,64834,1,1
ELOVL1A,449816,1,1
ELOVL6,79071,1,1
ELOVL7,79993,1,1
ELP6,54859,1,1
EMC8,10328,1,1
EMILIN1,11117,1,1
EMILIN3,90187,1,1
EML1,2009,1,1
EML4,27436,1,1
EMP3,2014,1,1
EMX2,2018,1,1
EMX2OS,196047,1,1
EN1,2019,1,1
